event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PAK146426,"30 May 2024",2024,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Mohmand,Halimzai,Halimzai,34.3375,71.3354,2,"Khorasan Diary; Pakistan Institute for Conflict and Security Studies","Local partner-Other","On 30 May 2024, TTP militants hurled hand grenades at a police checkpost in Halimzai area (Mohmand, KPK) injuring one police officer. The attackers escaped after police retaliation.",0,,1730913923
PAK142252,"30 May 2024",2024,1,"Political violence","Violence against civilians",Attack,"Baloch Separatists (Pakistan)",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-) Balochistan Levies",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kohlu,Kohlu,Kohlu,29.9053,69.0885,2,"Sangar Publication",Subnational,"On 30 May 2024, a levies personnel was shot dead (off-duty) by assailants (coded as Baloch Separatists) at his residence at his residence in New Village in Kohlu area (Kohlu, Balochistan). 1 fatality.",1,,1738090466
PAK142239,"29 May 2024",2024,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Tribal Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Tank,Tank,"Gomal Bazar",32.1151,70.1581,1,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 29 May 2024, five assailants (coded as TTP) entered a shop and shot dead a local tribal leader in Gomal Bazar town (Tank, KPK). The assailants later fled the scene. 1 fatality.",1,,1719352719
PAK142833,"29 May 2024",2024,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","Health Workers (Pakistan)",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Punjab,Rawalpindi,Rawalpindi,Rawalpindi,33.6007,73.0679,1,"Dawn (Pakistan)",National,"On 29 May 2024, unidentified armed men abducted a child specialist in Rawalpindi city (Rawalpindi, Punjab). He was released 2 days later.",0,,1719352719
PAK142257,"29 May 2024",2024,1,"Political violence","Violence against civilians",Attack,"Islamic State Khorasan Province (ISKP)",,"Rebel group","Civilians (Pakistan)","Muslim Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Mardan,Mardan,Mardan,34.2019,72.0525,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 29 May 2024, assailants (likely ISKP, due to similar attacks in the past) shot dead a religious scholar in Sheikh Multoon area of Mardan district (Khyber, KPK). The assailants fled the scene. 1 fatality.",1,,1730228611
PAK142581,"29 May 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","Journalists (Pakistan)",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Sindh,Sukkur,Rohri,Rohri,27.6799,68.8993,1,"Dawn (Pakistan)",National,"On 29 May 2024, 3 unidentified armed men on a motor cycle open fired, shot and injured a journalist and beat up his friend, in Rohri town (Sukkur, Sindh).",0,,1747163737
PAK142258,"28 May 2024",2024,1,"Political violence","Violence against civilians",Attack,"Military Forces of Iran (1989-)",,"External/Other forces","Civilians (Pakistan)","Civilians (Iran)",Civilians,"External/Other forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Washuk,Mashkhel,Mashkel,27.9191,62.9232,2,"Balochistan Post; Dawn (Pakistan); Khorasan Diary; RFE/RL; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 28 May 2024, Iranian border forces opened fire on a vehicle carrying Pakistani citizens near the border village of Mashkel in Bachrai area (Washuk, Balochistan) killing four Pakistani civilians, and wounding two other Pakistani civilians. One of the injured also claimed four Iranian civilians were also killed. Conflicting reports regarding cause of attack. Border officials claim the individuals were involved in the supply of smuggled Iranian oil, while one of the wounded individuals claim they were waiting for an oil consignment when Iranian border forces opened fire. 8 fatalities and 2 injured.",8,,1719352719
PAK142271,"28 May 2024",2024,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,Peshawar,34.0197,71.5822,1,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 28 May 2024, militants (coded as TTP) on motorcycle opened fire and killed a police assistant sub-inspector (likely off-duty based on his clothes) in Sarband area of Peshawar city (Peshawar, KPK) as he was on his way to work in plain clothes. A pedestrian was also injured in the attack. 1 fatality and 1 wounded.",1,,1719352719
PAK142231,"28 May 2024",2024,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","South Waziristan",Birmal,"Azam Warsak",32.2906,69.4268,1,"Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 28 May 2024, TTP militants opened fire on the vehicle of a police station house officer in Azam Warsak town (South Waziristan, KPK). The personnel remained unharmed in the attack while the vehicle was severely damaged. There were no casualties.",0,,1730835693
PAK146471,"28 May 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","Former Government of Pakistan (2022-)",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Batagram,Batagram,Shamlai,34.7051,73.1139,1,"Dawn (Pakistan)",National,"On 28 May 2024, two unidentified assailants killed a former nazim (local government head) of Shamlai village council in Shamlai village (Batagram, KPK).",1,"local administrators",1730913923
PAK142264,"28 May 2024",2024,1,"Political violence",Battles,"Armed clash","Baloch Separatists (Pakistan)",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Nushki,Nushki,Nushki,29.5521,66.0228,2,"Balochistan Post; Sangar Publication",Subnational,"On 28 May 2024, BLA militants fired multiple rocket propelled grenades and used other weapons to attack a military check post in Pachanan area in Nushki district (Nushki, Balochistan). BLA claim four military personnel were wounded in the attack. No fatalities and 4 wounded.",0,,1738712867
PAK142248,"27 May 2024",2024,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)",,Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bajaur,Mamund,Khalozai,34.7953,71.41,2,"Dawn (Pakistan); South Asia Terrorism Portal",Other-National,"On 27 May 2024, a man was killed and two others were wounded when a roadside IED planted by militants (coded as TTP) detonated in Lara Bandagi area of Mamund tehsil (coded as Khalozai (Bajaur, KPK)). The vehicle was destroyed in the explosion. 1 fatality and 2 wounded.",1,,1719352719
PAK142285,"27 May 2024",2024,1,"Political violence",Battles,"Armed clash","LeI: Lashkar-e-Islam","TTP: Tehreek-i-Taliban Pakistan","Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Khyber,Bara,Tirah,33.8834,70.6536,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; VOA","Other-New media","On 27 May 2024, overnight, LEI and TTP militants conducted a joint attack on a military security post in Bagh area of Tirah valley (Khyber, KPK) near the Afghan border. 5 military personnel and 7 militants were killed, while 6 other military personnel were wounded in the attack. Large quantity of weapons, ammunitions, and explosives were also recovered from the militants. 12 fatalities and 6 injured.",12,,1719352719
PAK142291,"27 May 2024",2024,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Buleda,Zamuran,26.4211,62.8977,2,"Balochistan Post; Sangar Publication",Subnational,"On 27 May 2024, BLA militants attacked a military camp in Archanan area of Zamuran sub-tehsil (Kech, Balochistan) and claimed to have killed one military personnel in a sniper attack. 1 fatality.",1,,1719352719
PAK142281,"27 May 2024",2024,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Tank,Tank,Tank,32.2147,70.3773,2,"AP; Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 27 May 2024, military forces conducted an operation and killed 10 TTP militants in Tank district (Tank, KPK). 10 fatalities.",10,,1730835693
PAK142263,"27 May 2024",2024,1,"Political violence",Battles,"Armed clash","BLF: Baloch Liberation Front",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Nushki,Nushki,Nushki,29.5521,66.0228,2,"Balochistan Post; Sangar Publication",Subnational,"On 27 May 2024, BLF militants attacked an FC check point in Zarin Nigal area of Nushki district (Nushki, Balochistan) using grenade launchers and assault weapons. BLF claims one FC personnel was killed in the sniper attack with other subsequent casualties. 1 fatality.",1,,1738712867
PAK142238,"26 May 2024",2024,1,"Political violence","Violence against civilians",Attack,"Baloch Separatists (Pakistan)",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-) Balochistan Levies",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Loralai,Duki,Duki,30.1531,68.5732,2,"Dawn (Pakistan); South Asia Terrorism Portal",Other-National,"On 26 May 2024, assailants (coded as Baloch Separatists) shot dead a levies personnel (off-duty) in Manday Tak area in Duki tehsil (Loralai, Balochistan) while he and two friends were offering prayers. The two friends were unharmed in the attack. 1 fatality.",1,,1719352720
PAK142245,"26 May 2024",2024,1,"Political violence",Battles,"Armed clash","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Awaran,"Jhal Jao","Jhal Jao",26.3031,65.5812,2,"Balochistan Post; Sangar Publication",Subnational,"On 26 May 2024, a large number of BLF militants surrounded and opened fire at five military outposts in Nondara area of Jhal Jao tehsil (Awaran, Balochistan) using assault weapons and snipers. BLF claims more than 12 military personnel were killed in the attack with many more injured after the militants hurled grenades and opened fire on military personnel. In the ensuing retaliatory fire, military forces killed one BLF militant. 13 fatalities.",13,,1719352720
PAK142270,"26 May 2024",2024,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)","Police Forces of Pakistan (2022-)","State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,Peshawar,34.0197,71.5822,2,"AP; Dawn (Pakistan); Khorasan Diary","New media-National","On 26 May 2024, military forces and police forces conducted a joint operation and killed five TTP militants, including a top commander, in Hassan Khel area, in the outskirts of Peshawar city (Peshawar, KPK). 5 TTP militants and 2 military personnel were killed, while 3 other militants were injured in the clash. 7 fatalities and 3 wounded.",7,,1719352720
PAK142290,"26 May 2024",2024,1,"Political violence",Battles,"Armed clash","Baloch Separatists (Pakistan)",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Buleda,Zamuran,26.4211,62.8977,2,"Balochistan Post; Sangar Publication",Subnational,"On 26 May 2024, BLA militants fired multiple shell rounds of grenade launcher and other weapons, at a military post in Nawanu Main Corps area in Zamuran tehsil (Kech, Balochistan). There were no casualties.",0,,1719352720
