event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PAK150328,"25 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Aman Lashkar",,"Identity militia","Rebel group-Identity militia",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Kohat,"Darra Adam Khel","Dara Adam Khel",33.6844,71.5208,1,"Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 25 March 2025, unidentified armed persons (coded as TTP) shot dead two local defence council members of a government-backed peace committee in Dara Adam Khel town (Kohat, KPK). 2 fatalities.",2,,1743545742
PAK150332,"25 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","South Waziristan",Birmal,"Azam Warsak",32.2906,69.4268,1,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 25 March 2025, unidentified assailants (coded as TTP) shot and killed a police official posted at the police lines in Tora Gola area of Azam Warsak town (South Waziristan, KPK), when he was off-duty and returning home. 1 fatality.",1,,1743545742
PAK150333,"25 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Aman Lashkar",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Tank,Tank,"Gul Imam",32.2594,70.5318,1,"Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 25 March 2025, unidentified armed persons (coded as TTP) shot dead a local defence council member of a government-backed peace committee (likely not carrying arms based on location of attack) at his residence in Gul Imam town (Tank, KPK). 1 fatality.",1,,1743545742
PAK150335,"25 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Hangu,Hangu,Samana,33.5126,70.917,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 25 March 2025, two unidentified gunmen (coded as TTP) on motorcycles shot dead a police personnel from the Special Branch on Darwazai Palosa Road in Samana area (Hangu, KPK), when he was off-duty and on his way to work. 1 fatality.",1,,1743545742
PAK150342,"25 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","Mir Alam Manji Wala",32.7375,70.8434,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 25 March 2025, armed motorcyclists (coded as TTP) opened fire on two police personnel in Mir Alam Manji Wala area (Lakki Marwat, KPK), killing one and injuring the other. 1 fatality and 1 injured.",1,,1743545742
PAK150346,"25 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","Baloch Ethnic Group (Pakistan); BYC: Baloch Yakjehti Committee",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kech,Balnigor,Machi,25.8191,62.2514,2,"Sangar Publication",Subnational,"On 25 March 2025, unidentified armed persons opened fire and killed a man (likely Baloch, given area) in Balnigor area (coded as Machi (Kech, Balochistan)). Exact motive for attack unknown. 1 fatality.",1,,1743545742
PAK150249,"24 March 2025",2025,1,"Political violence",Battles,"Armed clash","Baloch Separatists (Pakistan)",,"Rebel group","Police Forces of Pakistan (2022-)","Police Forces of Pakistan (2022-) Frontier Corps","State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Khuzdar,Wadh,Wadh,27.3372,66.3761,2,"Balochistan Post",Subnational,"On 24 March 2025, armed men (coded as Baloch Separatists) attacked a police station in Wadh tehsil (Khuzdar, Balochistan), resulting in an exchange of fire with FC and police personnel. Casualties unknown.",0,,1743545742
PAK150255,"24 March 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"BLA-A: Baloch Liberation Army-Azad",,"Rebel group","Civilians (Pakistan)","Sindhi Ethnic Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kharan,Kharan,Kharan,28.5833,65.4167,1,"Balochwarna News; Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 24 March 2025, BLA-Azad militants hurled a hand grenade and wounded two non-local Sindhi civilians near Sheikh Mosque in Kharan city (Kharan, Balochistan). According to Baloch regional sources, intelligence agency personnel were also present in the area during the attack, and are claimed to have been the target of the attack. 2 injured and no fatalities.",0,,1743545742
PAK150264,"24 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kalat,Kalat,Harboi,29.0501,66.731,2,"Balochistan Post; Sangar Publication",Subnational,"On 24 March 2025, BLA militants on motorcycle ambushed military forces during a military operation in Harboi area (Kalat, Balochistan). According to Baloch regional sources, the ambush is claimed to have resulted in several military casualties. BLA claim four military personnel were killed and six others were wounded. The group later released video footage of the attack, showing dead personnel and captured weapons. Fatalities uncorroborated with 4 fatalities and 6 injured.",4,,1743545742
PAK150331,"24 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Former Aman Lashkar",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Swat,Kabal,Swat,34.9054,72.2048,2,"Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 24 March 2025, TTP militants shot dead a former village defence council member of a government-backed peace committee in Swat district (Swat, KPK), when he was on his way to work. 1 fatality.",1,,1743545742
PAK150501,"24 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Sindh,"Karachi City",Malir,"Karachi - Orangi",24.9507,67.1317,1,"Dawn (Pakistan); Republic World",National-Regional,"On 24 March 2025, unidentified gunmen shot dead a JUI-F member and vice chairman of the local chapter in Khairabad area of Karachi - Orangi town (Karachi, Sindh), while he was on his way for morning prayers. The victim was also a suspected fundraiser for the LeT. 1 fatality.",1,,1743545743
PAK150241,"23 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"Baloch Separatists (Pakistan)",,"Rebel group","Civilians (Pakistan)",,Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Khuzdar,Nal,Naal,27.6868,66.1915,2,"Sangar Publication",Subnational,"On 23 March 2025, unidentified assailants (coded as Baloch Separatists) shot dead the son of a retired police station house officer (SHO) in Nal Dad Shah Market in Naal area (Khuzdar, Balochistan). Assailants fled after the attack. 1 fatality.",1,,1743545742
PAK150287,"23 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan","Ghulam Khan","Ghulam Khan",33.133,70.0347,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 23 March 2025, military forces intercepted and killed 16 TTP militants attempting to infiltrate the Pakistan-Afghanistan border in Ghulam Khan tehsil (North Waziristan, KPK). After an intense exchange of fire, 16 militants were killed with no military casualties. 16 fatalities.",16,,1743545742
PAK150288,"23 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","South Waziristan",Wana,Wana,32.3011,69.5799,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 23 March 2025, military forces intercepted and killed at least 13 TTP militants after they crossed across the Pakistan-Afghanistan border into Mehsud area of South Waziristan district (coded as Wana (South Waziristan, KPK)), in three separate fire exchanges in the district. Military sources claim the militants included Afghan nationals, and a local commander of the TTP. At least 13 fatalities.",13,,1743545742
PAK150330,"23 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bajaur,Khar,"Lowi Sam",34.6957,71.3978,2,"Dawn (Pakistan)",National,"On 23 March 2025, unidentified assailants (coded as TTP) detonated a roadside explosive targeting a police personnel in Lowi Sam area (Bajaur, KPK), when the police personnel was off-duty and on his way home. The police personnel remained unhurt in the explosion. There were no casualties.",0,,1743545742
PAK150490,"23 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Punjab,"Dera Ghazi Khan",Taunsa,Taunsa,30.7048,70.6505,2,"Daily Regional Times (Pakistan)",National,"On 23 March 2025, militants (coded as TTP) fired rockets at the Jhangi police check post in Jhangi area (coded as Taunsa, Dera Ghazi Khan, Punjab). Police personnel retaliated, killing 1 militant and the others escaped. 1 fatality.",1,,1743545743
PAK150248,"22 March 2025",2025,1,"Political violence",Battles,"Armed clash","Baloch Separatists (Pakistan)",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Nushki,Nushki,Nushki,29.5521,66.0228,1,"Dawn (Pakistan); Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 22 March 2025, unidentified armed persons (coded as Baloch Separatists) on motorcycles shot dead four police personnel patrolling in Gharibabad area of Nushki city (Nushki, Balochistan) using automatic weapons. 4 fatalities.",4,,1743545742
PAK150254,"22 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"BLA-A: Baloch Liberation Army-Azad",,"Rebel group","Civilians (Pakistan)","Labor Group (Pakistan); Punjabi Ethnic Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kalat,Kalat,Mangochar,29.3479,66.6365,2,"Dawn (Pakistan); Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 22 March 2025, BLA-Azad militants shot dead four Punjabi laborers working on an agricultural tube well in Malangzai area of Mangochar tehsil (Kalat, Balochistan). Baloch militants have regularly targeted non-Balochi and Punjabi workers in Balochistan province. 4 fatalities.",4,,1743545742
PAK150259,"22 March 2025",2025,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)","Civilians (Pakistan)","State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Tump,Tump,26.099,62.364,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 22 March 2025, BLA militants fired several grenade shells on military personnel in Mirabad area of Tump tehsil (Kech, Balochistan). According to local sources, at least three civilians were wounded when a grenade shell fell on a house. However, BLA claim one military personnel was killed and three others were wounded. No fatalities coded based on the lowest estimate.",0,,1743545742
PAK150260,"22 March 2025",2025,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Tump,Tump,26.099,62.364,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 22 March 2025, BLA militants fired several grenade shells at military personnel in Heerabad area of Tump tehsil (Kech, Balochistan). BLA claim the attack resulted in an unspecified number of casualties. Casualties unknown.",0,,1743545742
PAK150261,"22 March 2025",2025,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 22 March 2025, BLA militants fired several shells of grenade launcher on military personnel in Gehbon area of Turbat city (Kech, Balochistan). BLA claim four military personnel were wounded. 4 injured and no fatalities.",0,,1743545742
PAK150262,"22 March 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 22 March 2025, BLA militants hurled a hand grenade towards a military post in Education Square area of Turbat city (Kech, Balochistan). BLA claim the attack resulted in an unspecified number of casualties. Casualties unknown.",0,,1743545742
PAK150263,"22 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Turbat,26.0001,63.0527,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 22 March 2025, BLA militants opened fire on military personnel at a check point on Airport Road in Turbat city (Kech, Balochistan). BLA claim one military personnel was killed and two others were wounded in the attack. Fatalities uncorroborated with 1 fatality coded and 2 injured.",1,,1743545742
PAK150329,"22 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Wazir Tribal Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","South Waziristan",Wana,Wana,32.3011,69.5799,1,"Dawn (Pakistan); Twitter","New media-National","On 22 March 2025, unidentified militants (coded as TTP) detonated an IED targeting the vehicle of a local Wazir tribal elder in the market of Nur Gayee Tujay Khel area in Wana town (South Waziristan, KPK). Three people were injured in the explosion. 3 injured and no fatalities.",0,,1743545742
PAK150340,"22 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Hangu,Hangu,Hangu,33.5319,71.0595,1,"South Asia Media Research Institute",National,"On 22 March 2025, TTP militants shot dead a police personnel in Hangu town (Hangu, KPK). 1 fatality.",1,,1743545742
PAK150341,"22 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat",Pezu,32.3177,70.7362,1,"Dawn (Pakistan)",National,"On 22 March 2025, unidentified militants (coded as TTP) opened fire and attempted to breach the Shaheed Haibat Ali Khan police station in Darra Pezu town (Lakki Marwat, KPK) using light and heavy weapons. Police personnel opened retaliatory fire, forcing militants to flee from the scene. There were no casualties.",0,,1743545742
PAK150258,"22 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Panjgur,Panjgur,Panjgur,26.9817,64.1166,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 22 March 2025, BLA militants attacked a military camp in Saradok area of Panjgur district (Panjgur, Balochistan), in a two-pronged attacked. Militants fired rocket launchers, and opened fire using automatic weapons. BLA claim three military personnel were killed and four others were injured. Fatalities uncorroborated with 3 fatalities coded and 4 injured.",3,,1745445451
PAK149994,"21 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Baloch Separatists (Pakistan)",,"Rebel group","Police Forces of Pakistan (2022-) Balochistan Levies",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kachhi,Mach,Bolan,29.2114,67.7327,2,"Balochistan Post; Sangar Publication",Subnational,"On 21 March 2025, unidentified assailants (coded as Baloch Separatists) detonated explosives near a levies vehicle in Bolan Valley area (Kachhi, Balochistan). There were no casualties.",0,,1742930505
PAK149996,"21 March 2025",2025,1,"Political violence",Battles,"Armed clash","Baloch Separatists (Pakistan)",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Khuzdar,Wadh,Wadh,27.3372,66.3761,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 21 March 2025, unidentified assailants (coded as Baloch Separatists) opened fire and wounded two police personnel on the N-25 National Highway near Habib Hotel in Wadh area (Khuzdar, Balochistan). 2 injured and no fatalities.",0,,1742930505
PAK149997,"21 March 2025",2025,1,"Political violence",Battles,"Armed clash","Baloch Separatists (Pakistan)",,"Rebel group","Police Forces of Pakistan (2022-) Balochistan Levies",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Mastung,Mastung,Mastung,29.7945,66.7206,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 21 March 2025, unidentified gunmen (coded as Baloch Separatists) opened fire at a levies check post in Mastung district (Mastung, Balochistan). One levies personnel was killed and an unspecified number of other levies personnel were wounded. 1 fatality.",1,,1742930505
PAK150005,"21 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Buleda,Zamuran,26.4211,62.8977,2,"Balochistan Post; South Asia Terrorism Portal",Other-Subnational,"On 21 March 2025, BLA militants attacked military personnel at the Archanan Kalgi post in Zamuran tehsil (Kech, Balochistan). According to local sources, militants shot down a surveillance drone used by military forces. BLA claim three military personnel were wounded in the attack. 3 injured and no fatalities.",0,,1742930505
PAK150013,"21 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Mastung,Mastung,"Khad Koocha",29.6684,66.7797,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 21 March 2025, BLA militants opened fire and ambushed FC ground personnel near an FC camp in Khad Koocha area (Mastung, Balochistan). One FC personnel was killed while another was wounded. Assailants also seized weapons belonging to the personnel. 1 fatality and 1 injured.",1,,1742930505
PAK150053,"21 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Mohmand,"Ambar Utman Khel",Kamangara,34.6427,71.3917,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 21 March 2025, militants (coded as TTP) opened fire at a military unit in Kamangara area (Mohmand, KPK). During the exchange of fire, one military personnel was killed and two others were wounded, with an unspecified number of militants suspected to have been killed or wounded. At least 1 fatality and 2 injured.",1,,1742930505
PAK150088,"21 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Bannu,32.9861,70.6074,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 21 March 2025, unidentified militants (coded as TTP) shot dead a police personnel (likely off-duty, since he was with family) and wounded his son in Haved area of Bannu district (Bannu, KPK). Militants fled after the attack. 1 fatality and 1 injured.",1,,1742930506
PAK150077,"21 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","Sarai Naurang",32.8272,70.7749,2,"Dawn (Pakistan); Khorasan Diary; South Asia Media Research Institute","New media-National","On 21 March 2025, TTP militants on motorcycles shot dead a police personnel in a market in Sarai Naurang tehsil (Lakki Marwat, KPK). 1 fatality.",1,,1743531879
PAK150094,"21 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"Islamic State Pakistan Province (ISPP)",,"Rebel group","Civilians (Pakistan)","JUI-F: Jamiat Ulema-e-Islam-Fazl",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Punjab,Attock,Attock,Attock,33.7731,72.3741,1,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 21 March 2025, unidentified masked gunmen (likely ISPP, due to recent wave of similar attacks targeting JUI-F officials) shot dead a senior JUI-F leader and deputy emir of the district outside a mosque in Khattak colony in Attock city (Attock, Punjab), after the JUI-F leader was returning from prayers. 1 fatality.",1,,1743531879
PAK150297,"21 March 2025",2025,1,"Political violence","Violence against civilians",Attack,"Police Forces of Pakistan (2022-)",,"State forces","Civilians (Pakistan)",,Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Sarai Naurang","Sarai Naurang",32.8272,70.7749,1,"Dawn (Pakistan)",National,"On 21 March 2025, a teenage boy was shot dead by unidentified armed persons claimed to be police personnel and his bullet-riddled body was recovered from a forest the following day in Sarai Naurang town (Lakki Marwat, KPK). Local sources claim that the individual was abducted by police personnel. A video later surfaced showing the victim with his hands tied at the time of the killing. 1 fatality.",1,,1743545742
PAK150267,"21 March 2025",2025,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","BLF: Baloch Liberation Front",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Panjgur,Panjgur,Panjgur,26.9817,64.1166,1,"Balochistan Post; Sangar Publication",Subnational,"On 21 March 2025, BLF militants attacked the FC main camp with a grenade launcher in Panjgur city (Panjgur, Balochistan). BLF claim three FC personnel were wounded. 3 injured and no fatalities.",0,,1745445451
PAK150003,"20 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Tump,Nazarabad,26.0912,62.4555,2,"Balochistan Post; Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 20 March 2025, BLA militants detonated an IED targeting a military convoy in Nazarabad area (Kech, Balochistan). BLA claim four military personnel were killed and nine others were wounded. However, independent and mainstream sources confirm that one military personnel was killed and three others were wounded in the explosion. 1 fatality and 3 injured.",1,,1742930505
PAK150010,"20 March 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"BLA: Baloch Liberation Army",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Nasirabad,Tamboo,"Munjho Shori",28.4541,68.0373,2,"Balochistan Post; South Asia Terrorism Portal",Other-Subnational,"On 20 March 2025, BLA militants hurled a hand grenade towards a police station in Munjho Shori area (Nasirabad, Balochistan). The grenade fell inside the station, however, there were no casualties.",0,,1742930505
PAK150031,"20 March 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-) Special Service Group",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Dera Ismail Khan",Kulachi,Kulachi,31.9286,70.4592,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 20 March 2025, Special Service Group (SSG) personnel conducted an intelligence-based operation (IBO) targeting militants (coded as TTP) in Karri Malang area of Kulachi tehsil (Dera Ismail Khan, KPK). During the operation, the forces were ambushed by militants, resulting in an exchange of fire. Ten militants and an SSG captain were killed in the clash, while two other SSG personnel were wounded. 11 fatalities and 2 injured.",11,,1742930505
PAK150076,"20 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Bannu,32.9861,70.6074,2,"Dawn (Pakistan)",National,"On 20 March 2025, militants (coded as TTP) opened fire at a police post at Kinger Bridge in Bannu district (Bannu, KPK). Police personnel opened retaliatory fire, forcing militants to flee from the area. There were no casualties.",0,,1742930505
PAK150002,"19 March 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kohlu,Kohlu,Kohlu,29.9053,69.0885,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 19 March 2025, BLA militants attacked military forces near Berg area, between Kohlu and Sibi districts (coded as Kohlu, Balochistan). BLA claim the attack resulted in military casualties. Casualties unknown.",0,,1742930505
PAK150007,"19 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","BLA: Baloch Liberation Army",,"Rebel group","Police Forces of Pakistan (2022-) Bomb Disposal Squad",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Buleda,Buleda,26.3091,63.1537,2,"Balochistan Post; Sangar Publication",Subnational,"On 19 March 2025, BLA militants detonated two simultaneous IEDs targeting bomb disposal squad personnel in Zirdan area of Buleda tehsil (Kech, Balochistan). According to local sources, two military personnel were killed and another was wounded in the explosion. 2 fatalities and 1 injured. Fatalities uncorroborated.",2,,1742930505
PAK150009,"19 March 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Buleda,Zamuran,26.4211,62.8977,2,"Balochistan Post; Sangar Publication",Subnational,"On 19 March 2025, BLA militants detonated an explosive targeting a military convoy in Zamuran area (Kech, Balochistan). BLA claim the attack resulted in an unspecified number of casualties. Casualties unknown.",0,,1742930505
PAK150074,"19 March 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Nowshera,Nowshera,Kheshgi,34.0526,71.8951,2,"Khorasan Diary","New media","On 19 March 2025, unidentified assailants (coded as TTP) shot dead a police assistant sub-inspector near Kheshgi road in Kheghi area of Nowshera district (Nowshera, KPK). 1 fatality.",1,,1742930505
